Symbol,EntrezGene ID,Description,Imported ID,Fold Change,P-Value,Test Expression,Control Expression,Rank
Obsl1,363259,obscurin-like 1,1385829_at,-1.23,0.0122,263.7,323.1,2244
Lrrc1,367113,leucine rich repeat containing 1,1392901_at,-1.23,0.0206,310.2,380.7,2244
Krt10,450225,keratin 10,1373254_at,-1.23,0.0124,1210.5,1492.4,2244
Tmem170a,498953,similar to RIKEN cDNA 9030409E16,1393824_at,-1.23,0.0353,968.5,1195.9,2244
Ccdc126,500117,coiled-coil domain containing 126,1374929_at,-1.23,0.0165,1607.8,1977.9,2244
Lrrn1,500280,leucine rich repeat neuronal 1,1397232_at,-1.23,0.0065,816.5,1002.6,2244
Ube2u,500511,similar to hypothetical protein MGC35130,1386132_at,1.23,7.30E-05,215.1,174.9,2244
Dact1,500666,"dapper, antagonist of beta-catenin, homolog 1 (Xenopus laevis)",1392550_at,-1.23,0.0001,411.5,504.3,2244
Ddx6,500988,DEAD (Asp-Glu-Ala-Asp) box helicase 6,1389868_at,-1.23,0.0049,7466,9172,2244
Cenpv,501702,centromere protein V,1382200_at,-1.23,0.02,2266.3,2790.2,2244
Ctps2,619580,CTP synthase 2,1389135_at,1.23,0.0056,2001.2,1625.6,2244
Sox3,679158,similar to SRY (sex determining region Y)-box 3,1376699_at,-1.23,0.025,252.6,310.8,2244
9-Mar,679272,membrane-associated ring finger (C3HC4) 9,1391854_at,1.23,0.0035,406.9,331.7,2244
Mogat2,681211,monoacylglycerol O-acyltransferase 2,1383979_at,1.23,0.0122,315.7,257.5,2244
Kri1,687183,similar to CG5645-PA,1378322_at,-1.23,0.0221,1614.4,1983.5,2244
Mrps28,689025,mitochondrial ribosomal protein S28,1373121_at,-1.23,0.0037,1657.5,2043.5,2244
Tm6sf2,689029,transmembrane 6 superfamily member 2,1381196_at,1.23,0.0078,261.3,212.6,2244
AA875265,NA, ,1382339_a_at,-1.23,0.0148,167.6,205.9,2244
BE101321,NA, ,1393666_at,-1.23,0.0269,2420.7,2977.3,2244
AI178134,NA, ,1390872_at,-1.23,0.0037,3942.6,4859.5,2244
BF283714,NA, ,1391436_at,-1.23,0.0385,1759.7,2160.8,2244
AI639098,NA, ,1398679_at,-1.23,0.0404,1493.5,1838.7,2244
Eml6,305610,similar to novel protein,1390307_at,-1.22,0.0123,239,292.2,2365
Rbm26,306137,similar to CG10084-PA,1394756_at,-1.22,0.0226,776.4,947.4,2365
Agpat5,306582,"1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon)",1395940_at,-1.22,0.0242,308.8,377,2365
RGD735029,307480,SEL1 domain containing protein RGD735029,1381174_at,-1.22,0.0222,1161,1416.7,2365
Kdm8,308976,lysine (K)-specific demethylase 8,1371424_at,-1.22,0.0035,1919.6,2333.5,2365
Rbm20,309544,RNA binding motif protein 20,1391810_at,1.22,0.0159,2648,2164.6,2365
Rab11fip5,312502,similar to RAB11 family interacting protein 5 (class I) isoform 1,1371468_at,1.22,0.0318,2302.4,1892.3,2365
Tbc1d2,313234,"TBC1 domain family, member 2",1374972_at,-1.22,0.0005,409.2,500.2,2365
Rimkla,313553,similar to hypothetical protein MGC47816,1380345_at,-1.22,0.0337,6183.7,7567.7,2365
Tln2,315776,talin 2,1392944_at,-1.22,0.0058,625,760.2,2365
Trerf1,316219,transcriptional regulating factor 1,1379182_at,-1.22,0.0005,864.4,1057.8,2365
Stk40,360230,serine/threonine kinase 40,1371943_at,1.22,0.0126,1561.1,1276.2,2365
Fkbp10,360627,FK506 binding protein 10,1388439_at,1.22,0.0003,324.3,264.9,2365
Sft2d2,360868,SFT2 domain containing 2,1393005_at,-1.22,0.0076,889.8,1085.4,2365
Fes,361597,feline sarcoma oncogene,1380621_at,1.22,5.50E-05,290.5,238.8,2365
Bub3,361662,budding uninhibited by benzimidazoles 3 homolog (S. cerevisiae),1384050_at,1.22,0.0343,1339.7,1097,2365
Bccip,361666,BRCA2 and CDKN1A interacting protein,1374323_at,-1.22,0.0074,5574.5,6798.9,2365
Osbpl5,361686,oxysterol binding protein-like 5,1393368_at,-1.22,0.0384,1981.5,2413,2365
Shf,362205,Src homology 2 domain containing F,1384941_at,-1.22,0.0125,967.9,1179,2365
Orc5,362304,"origin recognition complex, subunit 5",1374264_at,-1.22,0.003,4480.3,5488.3,2365
Ccl27,362505,chemokine (C-C motif) ligand 27,1376850_a_at,-1.22,0.0146,2971.6,3611,2365
Galnt16,362760,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 1,1398058_at,-1.22,0.0046,140.5,171.8,2365
Mogat1,363261,monoacylglycerol O-acyltransferase 1,1385308_at,-1.22,0.0032,439.3,537.5,2365
Aasdh,364136,aminoadipate-semialdehyde dehydrogenase,1374981_at,-1.22,0.0011,2189.1,2674.5,2365
RGD1560171,367949,similar to PRO0149 protein,1384130_at,-1.22,0.0163,364.8,444.9,2365
Hcst,474146,hematopoietic cell signal transducer,1385440_at,1.22,0.0141,164.4,135,2365
Mrnip,497895,similar to RIKEN cDNA 3010026O09,1376061_at,1.22,0.0186,392.4,321.6,2365
Cnst,498297,"consortin, connexin sorting protein",1373652_at,-1.22,0.0235,8007.3,9744.5,2365
Dok6,498898,docking protein 6,1383589_at,-1.22,0.004,448.7,547,2365
Trim24,500084,tripartite motif-containing 24,1390662_at,-1.22,0.0043,1760.3,2148.2,2365
LOC500227,500227,hypothetical gene supported by BC079424,1391983_at,1.22,0.0059,1414.2,1157.3,2365
LOC500956,500956,hypothetical protein LOC500956,1383662_at,1.22,0.0411,10841.4,8870.6,2365
Zpr1,500989,zinc finger protein 259,1391307_at,1.22,0.0141,620.5,507.9,2365
Elovl1,679532,ELOVL fatty acid elongase 1,1398360_at,-1.22,0.0394,1511.1,1841.9,2365
Skida1,680770,similar to dachshund b,1391869_at,1.22,0.049,620.2,508.9,2365
Cabyr,686189,calcium binding tyrosine-(Y)-phosphorylation regulated,1381618_at,-1.22,0.0165,460.1,559.7,2365
Fam155b,688841,"family with sequence similarity 155, member B",1383681_at,-1.22,0.011,5334.1,6485,2365
Trim47,690374,tripartite motif-containing 47,1374228_at,1.22,0.0016,359.4,293.5,2365
Cnn2,690976,"similar to Calponin-2 (Calponin H2, smooth muscle) (Neutral calponin)",1388763_at,1.22,0.0113,784.2,643.4,2365
LOC100125377,100125377,uncharacterized LOC100125377,1378574_at,-1.22,0.0119,1523.8,1864.6,2365
BE097765,NA, ,1381325_at,-1.22,0.0106,9662.9,11824.9,2365
BF387255,NA, ,1375498_at,-1.22,0.0019,184.2,224.8,2365
BM391853,NA, ,1376673_at,1.22,0.011,4338.2,3564.4,2365
BE119402,NA, ,1392294_at,-1.22,0.0092,454.1,553,2365
AI044644,NA, ,1392737_at,1.22,0.0022,292,238.9,2365
AA818153,NA, ,1392244_at,1.22,0.0243,1040.5,853.1,2365
AA818819,NA, ,1375011_at,-1.22,0.0227,3868.2,4712.1,2365
BF390331,NA, ,1392125_at,-1.22,0.0176,1637.2,1995.7,2365
BG664174,NA, ,1388894_at,-1.22,0.0231,2709.9,3301.6,2365
BF390621,NA, ,1397923_at,1.22,0.0183,233.9,192.3,2365
AI407483,NA, ,1398397_at,-1.22,0.0239,812.1,987.4,2365
BF404382,NA, ,1396947_at,-1.22,0.0486,236.9,288,2365
AI010312,NA, ,1389698_at,1.22,0.0301,2256.4,1852.8,2365
BE101442,NA, ,1381038_at,-1.22,0.0056,508.7,622.6,2365
AI639521,NA, ,1381210_at,-1.22,0.0416,1286.2,1570.4,2365
BF559822,NA, ,1392964_at,1.22,0.0033,1720.2,1414.1,2365
BI297119,NA, ,1385694_at,-1.22,0.0105,161.4,196.6,2365
BF416495,NA, ,1393878_at,-1.22,0.02,3666.1,4482.8,2365
BF283378,NA, ,1379445_at,-1.22,0.0105,661.6,807,2365
BG375890,NA, ,1373191_at,-1.22,0.037,1248.1,1528.6,2365
BE113257,NA, ,1381321_at,-1.22,0.0252,136.7,166.8,2365
BE109571,NA, ,1384105_at,-1.22,0.0051,255.8,312.4,2365
BE119517,NA, ,1395837_at,-1.22,0.0099,141.1,172.4,2365
BF415792,NA, ,1378926_at,-1.22,0.0034,179.5,219.8,2365
BF403233,NA, ,1390761_at,-1.22,0.0028,115.1,140.7,2365
BF402644,NA, ,1391962_at,-1.22,0.0476,363.5,444.8,2365
AW526516,NA, ,1396330_at,-1.22,0.0166,930.4,1135.9,2365
BF418057,NA, ,1378226_at,-1.22,0.0396,720.2,876.9,2365
BI299536,NA, ,1396045_at,-1.22,0.0016,244.3,298.1,2365
BE095550,NA, ,1398233_at,-1.22,0.0116,454.4,555.6,2365
AW528601,NA, ,1396833_at,-1.22,0.0416,153.8,187.6,2365
AI013683,NA, ,1378747_x_at,-1.22,0.0269,1096.4,1334.2,2365
BM391857,NA, ,1391551_at,-1.22,0.003,435.7,533.2,2365
1393227_at,NA, ,1393227_at,1.22,0.0422,144.6,118.7,2365
1395669_at,NA, ,1395669_at,1.22,0.0195,377.7,309.4,2365
1370173_at,NA, ,1370173_at,-1.22,0.0197,1359.9,1654.1,2365
Pnkd,100188944,paroxysmal nonkinesiogenic dyskinesia,1373312_at,-1.22,0.0206,1127.6,1378.9,2365
Mta3,100362346,"metastasis associated 1 family, member 3",1398685_at,-1.22,0.025,666.7,810.1,2365
LOC100910949,100910949,uncharacterized LOC100910949,1397760_at,-1.22,0.0004,205.2,251.2,2365
LOC100911253,100911253,uncharacterized LOC100911253,1394754_at,-1.22,0.0065,260.2,317.7,2365
LOC100911690,100911690,uncharacterized LOC100911690,1378404_at,-1.22,0.0122,972.7,1188.3,2365
Mipol1,100911970,mirror-image polydactyly 1,1392733_at,-1.22,0.0018,188.8,229.6,2365
LOC100912465,100912465,uncharacterized LOC100912465,1378867_at,-1.22,0.0457,1784.1,2182,2365
Zscan22,102553002, ,1382237_at,1.22,0.0189,415.4,341.5,2365
Atp1b2,24214,"ATPase, Na+/K+ transporting, beta 2 polypeptide",1379906_at,-1.22,0.0472,6923.8,8467.1,2365
Chrm3,24260,"cholinergic receptor, muscarinic 3",1387462_at,-1.22,0.0454,411.6,503.9,2365
Grm3,24416,"glutamate receptor, metabotropic 3",1388189_at,-1.22,0.0211,1232.4,1509.1,2365
Slc9a2,24783,"solute carrier family 9 (sodium/hydrogen exchanger), member 2",1368599_at,1.22,0.0164,2711.2,2222.3,2365
Cyp51,25427,"cytochrome P450, family 51",1387020_at,-1.22,0.001,1321.8,1618.6,2365
Fosl2,25446,fos-like antigen 2,1387530_a_at,1.22,0.0138,288,237,2365
Ddr1,25678,discoidin domain receptor tyrosine kinase 1,1370216_at,1.22,0.0084,150.2,123.6,2365
Atp2a2,29693,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2",1375164_at,1.22,0.0481,245.9,201.8,2365
Tmod2,58814,tropomodulin 2,1393418_at,1.22,0.0155,3521.7,2889,2365
Arfip1,60382,ADP-ribosylation factor interacting protein 1,1369026_at,-1.22,0.0309,281.7,343.7,2365
S1pr5,60399,sphingosine-1-phosphate receptor 5,1368705_at,-1.22,0.0018,1069.9,1308,2365
Ecel1,60417,endothelin converting enzyme-like 1,1368923_at,1.22,0.0292,172.8,141.9,2365
Mcl1,60430,myeloid cell leukemia sequence 1,1372520_at,1.22,0.0083,4517.5,3717.7,2365
Slc7a7,83509,"solute carrier family 7 (amino acid transporter light chain, y+L system), member 7",1387808_at,1.22,0.0042,138.2,113.6,2365
Magi2,113970,"membrane associated guanylate kinase, WW and PDZ domain containing 2",1369341_a_at,-1.22,0.0232,1256.5,1531,2365
Cdc42bpa,114116,CDC42 binding protein kinase alpha,1369040_at,-1.22,0.0044,554.5,676,2365
Myo1b,117057,myosin Ib,1369720_at,-1.22,0.0075,186.9,227.3,2365
Kcnc3,117101,"potassium voltage gated channel, Shaw-related subfamily, member 3",1369134_x_at,-1.22,0.0139,450.4,551.2,2365
P2ry6,117264,"pyrimidinergic receptor P2Y, G-protein coupled, 6",1368754_at,1.22,0.0388,487.8,399.4,2365
Spice1,288111,spindle and centriole associated protein 1,1391545_at,-1.22,0.0118,1611.2,1959.8,2365
Aspm,289054,"asp (abnormal spindle) homolog, microcephaly associated (Drosophila)",1393581_at,1.22,0.0412,217.8,178.4,2365
Dcdc2,291130,doublecortin domain containing 2,1391162_at,-1.22,0.0426,190.1,231.4,2365
Acot13,291135,acyl-CoA thioesterase 13,1388497_at,-1.22,0.0014,1517.1,1845.3,2365
Zfp536,292820,zinc finger protein 536,1379589_at,-1.22,0.0242,642.4,782.9,2365
Irf3,292892,interferon regulatory factor 3,1371560_at,-1.22,0.0139,4257.6,5181.8,2365
Bclaf1,293017,BCL2-associated transcription factor 1,1388752_at,-1.22,0.025,16786.3,20437.3,2365
Akap13,293024,A kinase (PRKA) anchor protein 13,1382268_at,-1.22,0.0448,970.9,1188.5,2365
Ube2g2,294331,ubiquitin-conjugating enzyme E2G 2,1380157_at,1.22,0.0036,261.4,213.5,2365
Smim8,297971,similar to RIKEN cDNA 1810030N24,1399164_a_at,-1.22,0.0079,1450.8,1773.4,2365
Plin2,298199,perilipin 2,1390850_at,1.22,0.0198,176.1,144.6,2365
Plekhn1,298694,"pleckstrin homology domain containing, family N member 1",1377365_at,-1.22,0.0421,800.5,973.3,2365
G6pc3,303565,"glucose 6 phosphatase, catalytic, 3",1371561_at,-1.22,0.0063,1646.1,2015.1,2365
Acbd4,303577,acyl-CoA binding domain containing 4,1373253_at,-1.22,0.0279,10904.6,13252.6,2365
Map3k3,303604,mitogen activated protein kinase kinase kinase 3,1382046_at,-1.22,0.0069,1942.3,2367.7,2365
Zfp207,303763,zinc finger protein 207,1374803_at,-1.22,0.0235,5878.7,7199.1,2365
St3gal6,304023,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6",1383309_at,-1.22,0.0336,411,501.9,2365
Ar,24208,androgen receptor,1369159_at,-1.21,0.0156,243,293,2485
Ren,24715,renin,1368190_at,1.21,0.0474,222.4,183.8,2485
Abcb4,24891,"ATP-binding cassette, subfamily B (MDR/TAP), member 4",1369161_at,1.21,0.0019,951.2,784.9,2485
Cd1d1,25109,CD1d1 molecule,1368593_at,-1.21,0.0218,202.4,244.6,2485
Casp1,25166,caspase 1,1369186_at,1.21,0.001,224.2,184.9,2485
Acadvl,25363,"acyl-CoA dehydrogenase, very long chain",1367897_at,1.21,0.0156,2243.5,1847.4,2485
Bcan,25393,brevican,1369831_at,-1.21,0.0111,929.3,1120.9,2485
Ak3,26956,adenylate kinase 3,1368095_at,1.21,0.0286,2557.6,2114.9,2485
Neu2,29204,sialidase 2 (cytosolic sialidase),1368127_at,-1.21,0.0021,629,763.9,2485
Fah,29383,fumarylacetoacetate hydrolase,1368092_at,-1.21,0.0197,562,681.1,2485
Srek1,56763,splicing regulatory glutamine/lysine-rich protein 1,1387824_at,-1.21,0.0076,324.6,394.3,2485
Secisbp2,79049,SECIS binding protein 2,1368094_at,-1.21,0.0012,1105.3,1340.6,2485
Stx4,81803,syntaxin 4,1370014_at,-1.21,0.0256,1024.6,1237.2,2485
Usf1,83586,upstream transcription factor 1,1387624_at,1.21,0.029,413.7,341.2,2485
Tle3,84424,"transducin-like enhancer of split 3 (E(sp1) homolog, Drosophila)",1387169_at,-1.21,0.0154,756.2,916,2485
Ugt1a6,113992,"UDP glucuronosyltransferase 1 family, polypeptide A6",1387759_s_at,1.21,0.0183,252.5,209.1,2485
Kcnh4,114032,"potassium voltage-gated channel, subfamily H (eag-related), member 4",1368357_at,-1.21,0.0021,613.6,740.1,2485
Ift172,116475,intraflagellar transport 172 homolog (Chlamydomonas),1387046_at,-1.21,0.0032,1944.8,2361.8,2485
Sec14l2,116486,SEC14-like 2 (S. cerevisiae),1374308_at,-1.21,0.0064,2230.1,2698.1,2485
Kcnj12,117052,"potassium inwardly-rectifying channel, subfamily J, member 12",1369795_at,-1.21,0.0004,183.2,221.7,2485
Acsl6,117243,acyl-CoA synthetase long-chain family member 6,1368182_at,1.21,0.0169,1568.7,1299.9,2485
Cflar,117279,CASP8 and FADD-like apoptosis regulator,1368545_at,1.21,0.0157,2086.1,1723.2,2485
Rab8b,266688,"RAB8B, member RAS oncogene family",1383709_at,1.21,0.0438,813.1,673.4,2485
Hic2,287940,hypermethylated in cancer 2,1376400_at,-1.21,0.0149,912.3,1104.3,2485
Cmss1,288176,similar to RIKEN cDNA 2610528E23,1372059_at,-1.21,0.0015,4984.1,6025.9,2485
Creg1,289185,cellular repressor of E1A-stimulated genes 1,1381968_at,-1.21,0.0068,1698.5,2049.7,2485
RGD1306063,289928,similar to HT021,1374882_at,-1.21,0.0064,2586.1,3120.8,2485
Folr2,293154,folate receptor 2 (fetal),1390348_at,1.21,0.0171,276.2,227.6,2485
Bcl7c,293514,B-cell CLL/lymphoma 7C,1374837_at,-1.21,0.0234,464.6,560.1,2485
Fkbp2,293702,FK506 binding protein 2,1375669_at,-1.21,0.0378,7261.6,8790.8,2485
Mphosph10,293828,M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein),1382161_at,-1.21,0.0142,1004.4,1216.4,2485
Sec62,294912,SEC62 homolog (S. cerevisiae),1374188_at,-1.21,0.0303,7483.5,9057.8,2485
Fkbp9,297123,FK506 binding protein 9,1375640_at,-1.21,0.02,6964.1,8452,2485
Foxp1,297480,forkhead box P1,1390885_at,-1.21,0.0075,1902.9,2296.6,2485
Casc1,297720,cancer susceptibility candidate 1,1376217_at,-1.21,0.0103,749.6,905.1,2485
Nudt2,297998,nudix (nucleoside diphosphate linked moiety X)-type motif 2,1377602_at,-1.21,0.0009,1506.8,1816.6,2485
Ttll5,299208,similar to mKIAA0998 protein,1373154_at,-1.21,0.0334,439.7,530.5,2485
Tmem19,299800,transmembrane protein 19,1394842_at,-1.21,0.0125,2509.7,3038.8,2485
Cuedc1,303419,CUE domain containing 1,1382617_at,1.21,0.0018,346.7,287.2,2485
Comtd1,305685,catechol-O-methyltransferase domain containing 1,1373150_at,1.21,0.0235,2804.5,2321.7,2485
Wdfy2,305956,WD repeat and FYVE domain containing 2,1372837_at,1.21,0.0473,3381.6,2789.7,2485
Rbm26,306137,similar to CG10084-PA,1392669_at,-1.21,0.0037,10594.5,12792.1,2485
Acbd5,307170,acyl-CoA binding domain containing 5,1373507_at,-1.21,0.0065,8300.7,10035.2,2485
Itpkc,308451,inositol-trisphosphate 3-kinase C,1373623_at,1.21,0.0013,1284.2,1062.2,2485
Tmem80,309109,transmembrane protein 80,1372139_at,-1.21,0.0493,2184.4,2637.2,2485
Kank4,313385,KN motif and ankyrin repeat domains 4,1378144_at,-1.21,0.0295,292.9,354.2,2485
Asxl2,313922,additional sex combs like 2 (Drosophila),1375363_at,-1.21,0.0015,2482.3,3007.7,2485
Smoc1,314280,SPARC related modular calcium binding 1,1388545_at,1.21,0.0054,353.6,292.2,2485
Tspyl5,314555,TSPY-like 5,1381908_at,1.21,0.0309,139.4,115.3,2485
Phf20l1,314964,PHD finger protein 20-like 1,1382092_at,1.21,0.0007,2151.6,1771.5,2485
Rnf128,315911,ring finger protein 128,1375934_at,-1.21,0.0432,3968.6,4812.5,2485
Ccnyl1,316452,cyclin Y-like 1,1384268_at,-1.21,0.0185,4288.2,5174.3,2485
Mpv17,360463,MPV17 mitochondrial membrane protein-like,1393110_at,-1.21,0.0235,2864.7,3470.4,2485
Dusp8,361679,dual specificity phosphatase 8,1386396_at,-1.21,0.0265,900.8,1087.4,2485
Sipa1,361710,signal-induced proliferation-associated 1,1375709_at,1.21,0.0198,398.8,328.6,2485
RGD1359158,361740,similar to RIKEN cDNA 1110059E24,1397763_at,-1.21,0.0105,1210.6,1466,2485
Hace1,361866,"HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1",1382779_at,-1.21,0.0304,10338.4,12467.4,2485
Twistnb,362728,TWIST neighbor,1377842_at,-1.21,0.0191,1418.2,1712.7,2485
Sgo1,363174,shugoshin-like 1 (S. pombe),1384762_at,1.21,0.0109,236.6,195.2,2485
Stac2,363674,SH3 and cysteine rich domain 2,1378478_at,1.21,0.0155,220.6,182,2485
Fra10ac1,365458,"fragile site, folic acid type, rare, fra(10)(q23.3) or fra(10)(q24.2) candidate 1",1379623_at,-1.21,0.0071,3129.9,3786,2485
Pdss2,365592,"prenyl (decaprenyl) diphosphate synthase, subunit 2",1399056_at,-1.21,0.0097,1712.3,2076,2485
Cdc26,366381,cell division cycle 26,1377304_at,-1.21,0.0096,610.7,741,2485
Arhgap20,367085,Rho GTPase activating protein 20,1396575_at,-1.21,0.0409,371.2,447.7,2485
Nudt12,367323,nudix (nucleoside diphosphate linked moiety X)-type motif 12,1395601_at,-1.21,0.0251,703.6,852.4,2485
Pnn,368070,"pinin, desmosome associated protein",1383336_at,-1.21,0.0219,4549.9,5492.7,2485
Arhgap30,498282,Rho GTPase activating protein 30,1392407_at,1.21,0.015,226,187.4,2485
Zfp61,499094,zinc finger protein 61,1378650_at,-1.21,0.0079,396.7,481.2,2485
Lims1,499443,LIM and senescent cell antigen-like domains 1,1373072_at,1.21,0.0358,3043.9,2510.5,2485
Ccdc184,500925,similar to expressed sequence AI836003,1384744_at,-1.21,0.0178,606.1,730.9,2485
Dph3,680594,"DPH3, KTI11 homolog (S. cerevisiae)",1375186_at,-1.21,0.0069,3800.5,4610.9,2485
Ints6l,681665,DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B,1386114_at,-1.21,0.0036,2332.5,2825,2485
Jarid2,681740,similar to jumonji protein,1389984_at,-1.21,0.0299,3418.8,4130.3,2485
Tcf23,688600,transcription factor 23,1384348_at,1.21,0.0037,221.7,182.8,2485
Rnpc3,691538,"RNA-binding region (RNP1, RRM) containing 3",1376744_at,-1.21,0.0036,1610,1949.5,2485
AA860047,NA, ,1385826_at,-1.21,0.0308,8024.4,9707.2,2485
AI071148,NA, ,1385704_at,1.21,0.0444,209.6,173.8,2485
AA964378,NA, ,1379614_at,-1.21,0.0311,304.1,368.1,2485
BF398762,NA, ,1391792_at,-1.21,0.0124,249,302.4,2485
AI547999,NA, ,1381413_at,-1.21,0.0135,684.4,827.6,2485
BF386414,NA, ,1383775_at,-1.21,0.0431,677.3,822.3,2485
AI763874,NA, ,1381248_at,-1.21,0.0114,1819.8,2194.3,2485
BF396759,NA, ,1389602_at,-1.21,0.0164,9785.8,11872.5,2485
BE114418,NA, ,1376458_at,-1.21,0.043,6261.9,7594.1,2485
BE108776,NA, ,1397554_at,-1.21,0.0422,3613.8,4379,2485
BF394071,NA, ,1391588_at,-1.21,0.0349,1926.6,2336.2,2485
BE118358,NA, ,1395574_at,-1.21,0.0234,624.9,754.3,2485
BE119571,NA, ,1391764_at,-1.21,0.0463,261.3,315,2485
Rn.53567,NA, ,1396747_at,-1.21,0.0053,383.6,462.4,2485
BF403896,NA, ,1372425_at,-1.21,0.0352,131.1,158.6,2485
BF400819,NA, ,1396602_at,-1.21,0.0062,196.2,238.1,2485
BI289843,NA, ,1391217_at,1.21,0.0401,1398.1,1157.9,2485
BF413058,NA, ,1378659_at,-1.21,0.0014,155.9,188.8,2485
AI179188,NA, ,1380723_at,1.21,0.0372,369.4,305.5,2485
BE107968,NA, ,1391479_at,-1.21,0.005,1985.2,2407.4,2485
AW520944,NA, ,1379300_at,1.21,0.0313,2212.7,1832.6,2485
BF397920,NA, ,1373246_at,-1.21,0.0022,4350.4,5276.2,2485
BF413410,NA, ,1395498_at,1.21,0.0343,216.9,179.3,2485
BE120038,NA, ,1375573_at,-1.21,0.0484,572.2,694.9,2485
AW142935,NA, ,1390248_at,-1.21,0.0402,742.4,896.3,2485
AI502063,NA, ,1385149_at,-1.21,0.0168,1230.1,1487.4,2485
BI300566,NA, ,1392968_at,-1.21,0.003,2254.9,2726.3,2485
BF406214,NA, ,1396603_at,-1.21,0.0485,455.5,549.4,2485
AI044494,NA, ,1380978_at,-1.21,0.0147,861.5,1045.6,2485
AI145487,NA, ,1393945_at,-1.21,0.0392,8252.7,9985.9,2485
BF407520,NA, ,1384359_at,-1.21,0.0146,806.2,974.5,2485
AI045069,NA, ,1385643_at,-1.21,0.0243,9840.4,11913.5,2485
BF389083,NA, ,1379176_at,-1.21,0.0125,235.7,284.8,2485
AI454586,NA, ,1385836_at,-1.21,0.0265,3573.4,4336.8,2485
BF407157,NA, ,1390831_at,-1.21,0.0083,6103.5,7368,2485
1397985_at,NA, ,1397985_at,1.21,0.0078,232.9,192,2485
Rn.210362,NA, ,1396310_at,-1.21,0.0029,293.3,354.8,2485
Rn.213362,NA, ,1394421_at,-1.21,0.0031,392.6,475.5,2485
Card11,100363332,"caspase recruitment domain family, member 11",1378150_at,1.21,0.0038,387.8,319.8,2485
LOC102549016,102549016, ,1382888_at,1.21,0.0152,199.3,164.9,2485
LOC102548459,102548459, ,1382547_at,1.21,0.0404,286.5,236.4,2485
LOC102555173,102555173, ,1384461_at,1.21,0.0128,173.1,142.9,2485
AI011285,NA, ,1375904_at,-1.2,0.0095,5238.2,6292.2,2602
AW535316,NA, ,1395452_at,-1.2,0.0305,231.1,277.6,2602
AW527196,NA, ,1395854_at,-1.2,0.0387,164.6,198,2602
BF403165,NA, ,1397650_at,-1.2,0.0359,1433.4,1721.4,2602
AA891721,NA, ,1382811_at,-1.2,0.0006,874.9,1053.4,2602
BE100638,NA, ,1381651_at,-1.2,0.0216,199.5,239.5,2602
AA899489,NA, ,1383821_at,1.2,0.0476,1279,1065.2,2602
